09/29/23 10:37:22 P:INFO:====== WebDriver manager ======
09/29/23 10:37:22 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 10:37:22 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 10:37:22 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 10:37:26 P:INFO:====== WebDriver manager ======
09/29/23 10:37:26 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 10:37:26 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 10:37:27 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 11:01:50 P:INFO:====== WebDriver manager ======
09/29/23 11:01:50 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 11:01:50 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 11:01:51 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 11:01:54 P:INFO:====== WebDriver manager ======
09/29/23 11:01:54 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 11:01:54 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 11:01:54 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 11:09:28 P:INFO:====== WebDriver manager ======
09/29/23 11:09:28 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 11:09:28 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 11:09:28 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 11:09:31 P:INFO:====== WebDriver manager ======
09/29/23 11:09:31 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 11:09:31 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 11:09:31 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 11:09:34 P:INFO:Number of Rows in a Excel:
09/29/23 11:09:34 P:INFO:7
09/29/23 11:09:34 P:INFO:Number of Rows in a Excel:
09/29/23 11:09:34 P:INFO:4
09/29/23 12:35:53 P:INFO:====== WebDriver manager ======
09/29/23 12:35:53 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:35:53 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:35:54 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 12:35:57 P:INFO:====== WebDriver manager ======
09/29/23 12:35:57 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:35:58 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:35:58 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 12:36:00 P:INFO:Number of Rows in a Excel:
09/29/23 12:36:00 P:INFO:7
09/29/23 12:36:00 P:INFO:Number of Rows in a Excel:
09/29/23 12:36:00 P:INFO:4
09/29/23 12:36:24 P:INFO:====== WebDriver manager ======
09/29/23 12:36:25 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:36:25 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:36:25 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 12:36:28 P:INFO:====== WebDriver manager ======
09/29/23 12:36:28 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:36:28 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:36:28 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 12:36:31 P:INFO:Number of Rows in a Excel:
09/29/23 12:36:31 P:INFO:7
09/29/23 12:36:31 P:INFO:Number of Rows in a Excel:
09/29/23 12:36:31 P:INFO:4
09/29/23 12:37:07 P:INFO:====== WebDriver manager ======
09/29/23 12:37:07 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:37:07 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:37:07 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 12:37:10 P:INFO:====== WebDriver manager ======
09/29/23 12:37:10 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:37:10 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:37:11 P:INFO:Driver [/Users/ticvictech/.wdm/drivers/chromedriver/mac64/117.0.5938.92/chromedriver-mac-x64/chromedriver] found in cache
09/29/23 12:37:13 P:INFO:Number of Rows in a Excel:
09/29/23 12:37:13 P:INFO:7
09/29/23 12:37:13 P:INFO:Number of Rows in a Excel:
09/29/23 12:37:13 P:INFO:4
09/29/23 12:37:31 P:INFO:====== WebDriver manager ======
09/29/23 12:37:31 P:INFO:Get LATEST chromedriver version for google-chrome
09/29/23 12:37:31 P:INFO:Get LATEST chromedriver version for google-chrome
